idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
05010107IND02;00;2020;71021;Raška;70458;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71030;Rekovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71048;Jagodina;81309;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71056;Svilajnac;66849;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71064;Svrljig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71072;Sjenica;77506;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71099;Smederevo;96496;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71102;Smederevska Palanka;56153;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71129;Sokobanja;104684;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71137;Surdulica;69200;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71145;Užice;112386;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71153;Topola;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71161;Trgovište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71170;Trstenik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71188;Tutin;53234;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71196;Ćićevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71200;Ćuprija;71237;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71218;Ub;79460;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71226;Crna Trava;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71234;Čajetina;169033;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71242;Čačak;106886;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71269;Šabac;103271;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71277;Lapovo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71285;Niška Banja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71293;Surčin;122609;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71307;Pantelej;97618;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71315;Crveni Krst;114586;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71323;Palilula (Niš);108445;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71331;Medijana;118937;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;71340;Kostolac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71358;Vranjska Banja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;71366;Sevojno;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;79014;Grad Beograd;232307;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80012;Ada;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80039;Alibunar;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80047;Apatin;60399;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80055;Bač;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80063;Bačka Palanka;90607;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80071;Bačka Topola;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80080;Bački Petrovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80098;Bela Crkva;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80101;Beočin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80110;Bečej;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80128;Vršac;89569;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80136;Žabalj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80144;Žitište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80152;Zrenjanin;105113;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80179;Inđija;108081;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80187;Irig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80195;Kanjiža;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80209;Kikinda;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80217;Kovačica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80225;Kovin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80233;Kula;84340;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80241;Mali Iđoš;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80250;Nova Crnja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80268;Novi Bečej;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80276;Novi Kneževac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80292;Opovo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80306;Odžaci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80314;Pančevo;108038;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80322;Pećinci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80349;Plandište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80357;Ruma;81600;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80365;Senta;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80373;Sečanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80381;Sombor;86639;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80390;Srbobran;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80403;Sremska Mitrovica;93178;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80411;Sremski Karlovci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80420;Stara Pazova;95974;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80438;Subotica;97658;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80446;Temerin;99075;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80454;Titel;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80462;Vrbas;90872;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;80489;Čoka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2020;80497;Šid;76203;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;89010;City Novi Sad;146633;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2020;RS;REPUBLIC OF SERBIA;166433;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70017;Aleksandrovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70025;Aleksinac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70033;Aranđelovac;100049;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70041;Arilje;82904;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70050;Babušnica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70068;Bajina Bašta;83882;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70076;Batočina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70084;Bela Palanka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70092;Barajevo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70106;Voždovac;220841;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70114;Vračar;265064;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70122;Grocka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70149;Zvezdara;197601;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70157;Zemun;209249;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70165;Lazarevac;105312;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70173;Mladenovac;97939;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70181;Novi Beograd;272324;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70190;Obrenovac;109649;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70203;Palilula (Beograd);185051;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70211;Rakovica;157000;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70220;Savski venac;374921;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70238;Sopot;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70246;Stari grad;319052;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70254;Čukarica;201908;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70262;Blace;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70289;Bogatić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70297;Bojnik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70319;Boljevac;70754;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70327;Bor;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70335;Bosilegrad;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70343;Brus;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70351;Bujanovac;50032;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70360;Valjevo;100476;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70378;Varvarin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70386;Velika Plana;76639;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70394;Veliko Gradište;83178;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70408;Vladimirci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70416;Vladičin Han;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70424;Vlasotince;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70432;Vranje;80929;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70459;Vrnjačka Banja;139370;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70467;Gadžin Han;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70475;Golubac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70483;Gornji Milanovac;105234;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70491;Despotovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70505;Dimitrovgrad;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70513;Doljevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70521;Žabari;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70530;Žagubica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70548;Žitorađa;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70556;Zaječar;77278;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70564;Ivanjica;94555;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70572;Kladovo;99372;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70599;Knić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70602;Knjaževac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70629;Kosjerić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70637;Koceljeva;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70645;Kragujevac;119414;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70653;Kraljevo;99236;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70661;Krupanj;59958;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70670;Kruševac;85408;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70688;Kuršumlija;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70696;Kučevo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70700;Lajkovac;90504;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70718;Lebane;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70726;Leskovac;86735;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70734;Loznica;88852;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70742;Lučani;66154;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70769;Ljig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70777;Ljubovija;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70785;Majdanpek;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70793;Mali Zvornik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70807;Malo Crniće;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70815;Medveđa;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70823;Merošina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70831;Mionica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70840;Negotin;87102;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70866;Nova Varoš;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70874;Novi Pazar;105354;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70882;Osečina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70904;Paraćin;79555;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70912;Petrovac na Mlavi;72675;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70939;Pirot;85009;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70947;Požarevac;96444;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70955;Požega;97809;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70963;Preševo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70971;Priboj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;70980;Prijepolje;87409;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;70998;Prokuplje;68331;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;71005;Ražanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;71013;Rača;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;71021;Raška;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;71030;Rekovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;71048;Jagodina;87149;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;71056;Svilajnac;97540;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;71064;Svrljig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;00;2021;71072;Sjenica;79404;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;00;2021;71099;Smederevo;97897;RSD;RSD;SORS;Average price per m²;A;Normal value
