idindikator;IDTer;nTer;IDTipNaselja;nTipNaselja;mes;god;IDVrPod;nVrPod;IDCOICOP;nCOICOP;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0600;Health;2674;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0600;Health;4.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0700;Transport;5677;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0700;Transport;9.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0800;Communication;2928;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0800;Communication;5.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0900;Recreation and culture;2443;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0900;Recreation and culture;4.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;1000;Education;660;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;1000;Education;1.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;1100;Restaurants and hotels;1455;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;1100;Restaurants and hotels;2.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;1200;Miscellaneous goods and services;3373;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;1200;Miscellaneous goods and services;5.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0000;Total;61561;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0100;Food and non-alcoholic beverages;21666;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;35.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;3352;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0300;Clothing and footwear;3199;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0300;Clothing and footwear;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;10628;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2682;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0600;Health;2423;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0600;Health;3.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0700;Transport;5977;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0700;Transport;9.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0800;Communication;3148;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0800;Communication;5.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;0900;Recreation and culture;2438;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;0900;Recreation and culture;4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;1000;Education;1023;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;1000;Education;1.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;1100;Restaurants and hotels;1689;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;1100;Restaurants and hotels;2.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;1;RSD;1200;Miscellaneous goods and services;3336;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2017;2;structure, %;1200;Miscellaneous goods and services;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0000;Total;62451;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0100;Food and non-alcoholic beverages;20873;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;33.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;3033;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0300;Clothing and footwear;3442;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0300;Clothing and footwear;5.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;10589;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2874;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0600;Health;2463;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0600;Health;3.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0700;Transport;5834;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0700;Transport;9.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0800;Communication;3471;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0800;Communication;5.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;0900;Recreation and culture;3087;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;0900;Recreation and culture;4.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;1000;Education;1197;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;1000;Education;1.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;1100;Restaurants and hotels;2019;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;1100;Restaurants and hotels;3.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;1;RSD;1200;Miscellaneous goods and services;3569;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2017;2;structure, %;1200;Miscellaneous goods and services;5.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0000;Total;60681;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0100;Food and non-alcoholic beverages;22430;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;36.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;3660;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0300;Clothing and footwear;2962;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0300;Clothing and footwear;4.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;10663;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2494;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0600;Health;2380;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0600;Health;3.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;1;RSD;0700;Transport;6112;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;O;Other;00;2017;2;structure, %;0700;Transport;10.1;;;SORS;Personal household consumption, monthly average;A;Normal value
